File Path,Option,Concept,Values,Changed internally,Removed
gateway/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.artifactId,maven,['spring-boot-starter-test'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.groupId,maven,['org.springframework.boot'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.scope,maven,['test'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-config.artifactId,maven,['spring-cloud-starter-config'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-config.groupId,maven,['org.springframework.cloud'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-eureka.artifactId,maven,['spring-cloud-starter-eureka'],0,True
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-eureka.groupId,maven,['org.springframework.cloud'],0,True
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-eureka-client.artifactId,maven,['spring-cloud-starter-netflix-eureka-client'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-eureka-client.groupId,maven,['org.springframework.cloud'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-zuul.artifactId,maven,['spring-cloud-starter-netflix-zuul'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-zuul.groupId,maven,['org.springframework.cloud'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-sleuth.artifactId,maven,['spring-cloud-starter-sleuth'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-sleuth.groupId,maven,['org.springframework.cloud'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-zuul.artifactId,maven,['spring-cloud-starter-zuul'],0,True
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-zuul.groupId,maven,['org.springframework.cloud'],0,True
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter.artifactId,maven,['spring-cloud-starter'],0,False
gateway/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter.groupId,maven,['org.springframework.cloud'],0,False
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.artifactId,maven,['spring-cloud-dependencies'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.groupId,maven,['org.springframework.cloud'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.scope,maven,['import'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.type,maven,['pom'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.version,maven,['${spring-cloud.version}'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.artifactId,maven,['spring-cloud-starter-parent'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.groupId,maven,['org.springframework.cloud'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.scope,maven,['import'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.type,maven,['pom'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.version,maven,['Brixton.M4'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.artifactId,maven,['spring-cloud-starter-parent'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.groupId,maven,['org.springframework.cloud'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.scope,maven,['import'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.type,maven,['pom'],0,True
gateway/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.version,maven,['Brixton.RELEASE'],0,True
gateway/pom.xml,project.groupId,maven,['com.piggymetrics'],0,True
gateway/pom.xml,project.modelVersion,maven,['4.0.0'],0,False
gateway/pom.xml,project.name,maven,['gateway'],0,False
gateway/pom.xml,project.packaging,maven,['jar'],0,False
gateway/pom.xml,project.parent.artifactId,maven,"['piggymetrics', 'spring-boot-starter-parent']",1,False
gateway/pom.xml,project.parent.groupId,maven,"['com.piggymetrics', 'org.springframework.boot']",1,False
gateway/pom.xml,project.parent.version,maven,"['1.0-SNAPSHOT', '1.3.1.RELEASE', '1.3.2.RELEASE', '1.3.3.RELEASE', '1.3.5.RELEASE', '2.0.3.RELEASE']",5,False
gateway/pom.xml,project.properties.java.version,maven,['1.8'],0,True
gateway/pom.xml,project.properties.project.build.sourceEncoding,maven,['UTF-8'],0,True
gateway/pom.xml,project.properties.spring-cloud.version,maven,['Finchley.RELEASE'],0,True
gateway/pom.xml,project.repositories.repository.id,maven,['spring-milestones'],0,True
gateway/pom.xml,project.repositories.repository.name,maven,['Spring Milestones'],0,True
gateway/pom.xml,project.repositories.repository.snapshots.enabled,maven,['false'],0,True
gateway/pom.xml,project.repositories.repository.url,maven,['https://repo.spring.io/milestone'],0,True
gateway/pom.xml,project.version,maven,['1.0-SNAPSHOT'],0,False
gateway/src/main/resources/application.yml,hystrix.command.default.execution.isolation.thread.timeoutInMilliseconds,spring,"['10000', '20000']",1,True
gateway/src/main/resources/application.yml,logging.level.,spring,['INFO'],0,True
gateway/src/main/resources/application.yml,ribbon.ConnectTimeout,spring,['20000'],0,True
gateway/src/main/resources/application.yml,ribbon.ReadTimeout,spring,['20000'],0,True
gateway/src/main/resources/application.yml,server.port,spring,"['4000', '7777']",1,True
gateway/src/main/resources/application.yml,zuul.host.connect-timeout-millis,spring,"['10000', '20000']",1,True
gateway/src/main/resources/application.yml,zuul.host.socket-timeout-millis,spring,"['10000', '20000']",1,True
gateway/src/main/resources/application.yml,zuul.routes.account-service.path,spring,['/accounts/**'],0,True
gateway/src/main/resources/application.yml,zuul.routes.account-service.serviceId,spring,['account-service'],0,True
gateway/src/main/resources/application.yml,zuul.routes.account-service.stripPrefix,spring,['False'],0,True
gateway/src/main/resources/application.yml,zuul.routes.account-service.url,spring,['http://localhost:9999'],0,True
gateway/src/main/resources/application.yml,zuul.routes.auth-service.path,spring,['/uaa/**'],0,True
gateway/src/main/resources/application.yml,zuul.routes.auth-service.stripPrefix,spring,['False'],0,True
gateway/src/main/resources/application.yml,zuul.routes.auth-service.url,spring,"['http://auth-service:5000', 'http://localhost:8888']",1,True
gateway/src/main/resources/application.yml,zuul.routes.notification-service.path,spring,['/notifications/**'],0,True
gateway/src/main/resources/application.yml,zuul.routes.notification-service.serviceId,spring,['notification-service'],0,True
gateway/src/main/resources/application.yml,zuul.routes.notification-service.stripPrefix,spring,['False'],0,True
gateway/src/main/resources/application.yml,zuul.routes.notification-service.url,spring,['http://localhost:22222'],0,True
gateway/src/main/resources/application.yml,zuul.routes.statistics-service.path,spring,['/statistics/**'],0,True
gateway/src/main/resources/application.yml,zuul.routes.statistics-service.serviceId,spring,['statistics-service'],0,True
gateway/src/main/resources/application.yml,zuul.routes.statistics-service.stripPrefix,spring,['False'],0,True
gateway/src/main/resources/application.yml,zuul.routes.statistics-service.url,spring,['http://localhost:11111'],0,True
gateway/src/main/resources/bootstrap.yml,eureka.client.serviceUrl.defaultZone,yaml,"['http://127.0.0.1:8761/eureka/', 'http://registry:8761/eureka/']",1,True
gateway/src/main/resources/bootstrap.yml,eureka.instance.prefer-ip-address,yaml,['true'],0,True
gateway/src/main/resources/bootstrap.yml,spring.application.name,yaml,['gateway'],0,False
gateway/src/main/resources/bootstrap.yml,spring.cloud.config.fail-fast,yaml,['true'],0,False
gateway/src/main/resources/bootstrap.yml,spring.cloud.config.password,yaml,['${CONFIG_SERVICE_PASSWORD}'],0,False
gateway/src/main/resources/bootstrap.yml,spring.cloud.config.uri,yaml,['http://config:8888'],0,False
gateway/src/main/resources/bootstrap.yml,spring.cloud.config.username,yaml,['user'],0,False
gateway/src/test/resources/bootstrap.yml,eureka.client.enabled,yaml,['false'],0,False
mongodb/Dockerfile,ENTRYPOINT,docker,"['/init.sh', '/initx.sh']",1,False
mongodb/Dockerfile,FROM,docker,['mongo:3'],0,False
mongodb/Dockerfile,RUN,docker,"['chmod +x /init.sh &&  apt-get update && apt-get dist-upgrade -y &&  apt-get install psmisc -y -q &&  apt-get autoremove -y && apt-get clean &&  rm -rf /var/cache/* && rm -rf /var/lib/apt/lists/*', 'chmod +x /init.sh &&  apt-get update && apt-get dist-upgrade -y --force-yes &&  apt-get install psmisc -y -q &&  apt-get autoremove -y && apt-get clean &&  rm -rf /var/cache/* && rm -rf /var/lib/apt/lists/*', 'chmod +x /init.sh &&  apt-get update && apt-get dist-upgrade -y --force-yes && apt-get install dos2unix &&  apt-get install psmisc -y -q &&  apt-get autoremove -y && apt-get clean &&  rm -rf /var/cache/* && rm -rf /var/lib/apt/lists/* &&  dos2unix -n /init.sh /initx.sh && chmod +x /initx.sh']",2,False
monitoring/Dockerfile,ADD,docker,['./target/monitoring.jar /app/'],0,False
monitoring/Dockerfile,CMD,docker,"['java -Xmx200m -jar /app/monitoring.jar', 'java -jar /app/monitoring.jar']",1,False
monitoring/Dockerfile,EXPOSE,docker,['8080'],0,False
monitoring/Dockerfile,FROM,docker,['java:8-jre'],0,False
monitoring/pom.xml,ExecutableName,maven,['target/monitoring-0.0.1-SNAPSHOT.jar'],0,False
monitoring/pom.xml,ExecutableNameNoVersion,maven,['target/monitoring.jar'],0,False
monitoring/pom.xml,project.artifactId,maven,['monitoring'],0,False
monitoring/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.artifactId,maven,['spring-boot-maven-plugin'],0,False
monitoring/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.configuration.finalName,maven,['${project.name}'],0,False
monitoring/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.groupId,maven,['org.springframework.boot'],0,False
monitoring/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.artifactId,maven,['spring-boot-starter-test'],0,False
monitoring/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.groupId,maven,['org.springframework.boot'],0,False
monitoring/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.scope,maven,['test'],0,False
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-config.artifactId,maven,['spring-cloud-starter-config'],0,False
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-config.groupId,maven,['org.springframework.cloud'],0,False
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-hystrix-dashboard.artifactId,maven,['spring-cloud-starter-hystrix-dashboard'],0,True
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-hystrix-dashboard.groupId,maven,['org.springframework.cloud'],0,True
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-hystrix-dashboard.artifactId,maven,['spring-cloud-starter-netflix-hystrix-dashboard'],0,False
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-hystrix-dashboard.groupId,maven,['org.springframework.cloud'],0,False
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-turbine-stream.artifactId,maven,['spring-cloud-starter-netflix-turbine-stream'],0,True
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-turbine-stream.groupId,maven,['org.springframework.cloud'],0,True
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-stream-rabbit.artifactId,maven,['spring-cloud-starter-stream-rabbit'],0,True
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-stream-rabbit.groupId,maven,['org.springframework.cloud'],0,True
monitoring/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-turbine-stream.artifactId,maven,['spring-cloud-starter-turbine-stream'],0,True
